Chromosome	Position_bp	Rate
chrX	0	0.0643291398729727
chrX	500	0.144356167051345
chrX	1000	0.637426214713462
chrX	1500	0.000636505666105139
chrX	2000	0.00202838834743857
chrX	2500	0.0418401026440659
chrX	3000	0.0108454079962812
chrX	3500	2.4443305693051
chrX	4000	0.655392666356941
chrX	4500	1.18628078718157e-08
chrX	5000	0.00106954990633103
chrX	5500	3.14801656598065
chrX	6000	0.0368291042768463
chrX	6500	0.40048559591862
chrX	7000	0.000118786982293759
chrX	7500	0.000729179040556119
chrX	8000	0.877168100876596
chrX	8500	0.0854580593053832
chrX	9000	0.0096191165828525
chrX	9500	9.27212368703912
chrX	10000	0.0270303888146972
chrX	10500	0.0575326575362662
chrX	11000	1.97647986204223e-07
chrX	11500	1.0158861432233
chrX	12000	0.00284940883084775
chrX	12500	0.00100308916999242
chrX	13000	0.812062195139061
chrX	13500	7.40509874238436e-07
chrX	14000	0.0421956824286071
chrX	14500	0.0769192848069678
chrX	15000	0.169764617094541
chrX	15500	5.84945187290287e-21
chrX	16000	0.791598670466426
chrX	16500	0.00679975007251563
chrX	17000	0.000333863127158844
chrX	17500	1.75960969272558e-05
chrX	18000	1.05272476765472
chrX	18500	1.21779566197774e-06
chrX	19000	4.68437247834284e-06
chrX	19500	0.77841979607949
chrX	20000	0.0106747155684422
chrX	20500	4.27757250493448
chrX	21000	1.71037195172176e-10
chrX	21500	1.45649734281494e-05
chrX	22000	0.00255308325277337
chrX	22500	4.18979511792847e-12
chrX	23000	0.0173297127381769
chrX	23500	1.42284356497231e-09
chrX	24000	1.31122831133671e-06
chrX	24500	0.244885533514519
chrX	25000	0.000990230564167804
chrX	25500	0.616535890977348
chrX	26000	0.001410062414288
chrX	26500	0.000918104593225428
chrX	27000	4.34548968018409
chrX	27500	0.181533873327021
chrX	28000	1.80669850059534
chrX	28500	3.30977275758956
chrX	29000	4.039028359022
chrX	29500	0.0205566918396479
chrX	30000	0.037500640530677
chrX	30500	0.00659556149639056
chrX	31000	5.10490881005386
chrX	31500	1.54649018772771
chrX	32000	9.65082734902967
chrX	32500	0.0488272719184558
chrX	33000	3.36966432945617
chrX	33500	0.025049211258821
chrX	34000	4.77763003165614e-20
chrX	34500	0.0283619507137668
chrX	35000	5.71699294775493
chrX	35500	8.30997468829456e-05
chrX	36000	0.000958788516165546
chrX	36500	0.252588543713479
chrX	37000	3.23686912317383
chrX	37500	1.29889132198944e-06
chrX	38000	1.01985945277838e-06
chrX	38500	0.534632850009786
chrX	39000	1.6448066049827e-11
chrX	39500	0.845204971184908
chrX	40000	0.223293723140707
chrX	40500	0.046891055763268
chrX	41000	4.29934759077749e-06
chrX	41500	0.395555929540542
chrX	42000	0.000770072302108215
chrX	42500	5.31906258089172
chrX	43000	1.65700897672226
chrX	43500	0.00441047591985658
chrX	44000	0.00168344692488848
chrX	44500	0.25721555644817
chrX	45000	1.05593597490049e-05
chrX	45500	0.703037776609905
chrX	46000	5.88292653636357e-05
chrX	46500	0.00126113493790815
chrX	47000	0.0022534237047511
chrX	47500	0.000589046378731543
chrX	48000	0.0620888341343092
chrX	48500	5.05363437118231e-09
chrX	49000	1.28980799472881
chrX	49500	1.81907259883223
chrX	50000	0.00337679407364485
chrX	50500	0.000127375989085075
chrX	51000	3.71721626301368e-05
chrX	51500	0.0027224278461143
chrX	52000	3.52300861240032
chrX	52500	0.0170902672697655
chrX	53000	0.952754808249718
chrX	53500	6.64795730804466
chrX	54000	5.30525634011442e-06
chrX	54500	6.26117489788481e-05
chrX	55000	0.530125762203564
chrX	55500	0.00260635626590095
chrX	56000	1.09639996800935e-13
chrX	56500	0.0618560346552519
chrX	57000	0.742279595178487
chrX	57500	5.82879415632829e-05
chrX	58000	5.61462775172496e-05
chrX	58500	1.80432477995353
chrX	59000	2.13009670112948
chrX	59500	0.00039372937897457
chrX	60000	6.24726148035994e-05
chrX	60500	0.0113357540598197
chrX	61000	6.0395707581871
chrX	61500	3.14402563876452
chrX	62000	0.287995844971452
chrX	62500	6.09822984100108e-05
chrX	63000	0.149607949968446
chrX	63500	0.504123844206121
chrX	64000	1.00250740967386
chrX	64500	0.00190845608274066
chrX	65000	0.00750731745551325
chrX	65500	0.000740875115206103
chrX	66000	0.13271888728281
chrX	66500	0.274822376937196
chrX	67000	1.09369481786915
chrX	67500	3.39102986078736e-13
chrX	68000	5.39986430680631e-05
chrX	68500	0.000444577278929906
chrX	69000	0.985916751049449
chrX	69500	4.8706061872921e-05
chrX	70000	1.24523372788313e-07
chrX	70500	0.0920528209043656
chrX	71000	2.82489721527508e-10
chrX	71500	2.69597377302592
chrX	72000	0.0662173879562137
chrX	72500	2.5971250731956
chrX	73000	0.00721779274926447
chrX	73500	2.0542316289587
chrX	74000	6.34906424830027e-06
chrX	74500	2.18025058261426
chrX	75000	4.57878641144864
chrX	75500	1.7615674073469e-07
chrX	76000	9.97268552152225e-10
chrX	76500	7.20163931147315e-06
chrX	77000	0.367663032456638
chrX	77500	0.00280296121198684
chrX	78000	2.60745207002679e-09
chrX	78500	1.97548294558123
chrX	79000	3.37374484129134e-05
chrX	79500	1.70374868575981
chrX	80000	0.0259943361404275
chrX	80500	0.00707689731311544
chrX	81000	0.001281473434318
chrX	81500	1.50089316373749e-07
chrX	82000	4.22082751739671e-10
chrX	82500	0.563587410024885
chrX	83000	1.64403951799513
chrX	83500	17.7598053215752
chrX	84000	1.24737888142435
chrX	84500	0.435554130329542
chrX	85000	0.202372182044063
chrX	85500	0.293158738584481
chrX	86000	0.174956306116439
chrX	86500	0.000162401631397913
chrX	87000	0.000100425110735466
chrX	87500	0.0034977307147753
chrX	88000	0.00210286097372111
chrX	88500	14.1718565187001
chrX	89000	9.41792993975648e-09
chrX	89500	2.0558640469536e-06
chrX	90000	1.92335244181705
chrX	90500	0.069245289056818
chrX	91000	0.026876549263811
chrX	91500	0.677142393717014
chrX	92000	0.300914929454629
chrX	92500	0.346077605362865
chrX	93000	0.103255843365961
chrX	93500	3.36933893113355e-11
chrX	94000	1.48053284484289e-05
chrX	94500	0.00149943285960024
chrX	95000	0.130051192430015
chrX	95500	4.14199162945248e-06
chrX	96000	3.02308986452537
chrX	96500	0.000340239903124235
chrX	97000	2.58011475616192
chrX	97500	7.18150003480108e-06
chrX	98000	4.14154685577875e-06
chrX	98500	6.36199667642913e-05
chrX	99000	6.49669628760854e-05
chrX	99500	0.000414157293601563
chrX	1e+05	0.0181343475239942
chrX	100500	0.0732844572557079
chrX	101000	3.31325346057925e-05
chrX	101500	0.10469470250507
chrX	102000	0.0291179265885713
chrX	102500	1.47611728671639e-07
chrX	103000	7.66921669231507e-12
chrX	103500	0.000441442219754724
chrX	104000	0.000125005747265635
chrX	104500	0.947682940593826
chrX	105000	0.104810401842246
chrX	105500	0.0226434623192081
chrX	106000	2.62928991494968
chrX	106500	0.323038528000645
chrX	107000	2.34052228954796
chrX	107500	0.0777482117221083
chrX	108000	0.00682948116849632
chrX	108500	3.35715716831075
chrX	109000	0.000774310929420725
chrX	109500	1.70722746211382e-08
chrX	110000	0.0127334882064803
chrX	110500	2.8080917603083e-07
chrX	111000	1.5854737767663
chrX	111500	2.35925682195529
chrX	112000	0.0654996086283992
chrX	112500	0.158828012112595
chrX	113000	0.00687587917597819
chrX	113500	0.0417109766959275
chrX	114000	8.18933866814971
chrX	114500	2.44400159833683
chrX	115000	2.95104741943669e-07
chrX	115500	0.485416221578475
chrX	116000	0.000632868490228828
chrX	116500	1.3445738330388e-12
chrX	117000	4.39466238980355e-06
chrX	117500	5.29000442862723e-06
chrX	118000	0.000809910958222807
chrX	118500	0.188315502673375
chrX	119000	0.000259277534568251
chrX	119500	2.26638594507714e-05
chrX	120000	0.134234976473372
chrX	120500	0.0222404964879127
chrX	121000	2.67477022638026e-14
chrX	121500	8.76955467268333e-07
chrX	122000	2.71132775301884
chrX	122500	0.00129849944547266
chrX	123000	4.68913289640714e-09
chrX	123500	7.33548847718141e-13
chrX	124000	1.74481562563537e-09
chrX	124500	0.00228817247835663
chrX	125000	3.34699254125661
chrX	125500	8.345412083899e-11
chrX	126000	0.82768995569616
chrX	126500	0.0252738957403968
chrX	127000	0.0203355614938012
chrX	127500	1.3785598399928e-10
chrX	128000	0.0214805512462115
chrX	128500	0.00137482473199883
chrX	129000	0.0208530085507221
chrX	129500	2.04573926645798e-06
chrX	130000	0.613478493717525
chrX	130500	6.67932701330942e-06
chrX	131000	0.0887813915787147
chrX	131500	1.7071713908435
chrX	132000	0.00156549912662554
chrX	132500	0.141082744812428
chrX	133000	2.71851330578968
chrX	133500	1.35547384632002e-11
chrX	134000	0.382614248396936
chrX	134500	7.66185429077834e-07
chrX	135000	3.14292907806471
chrX	135500	6.90523554531413
chrX	136000	4.01487205506567
chrX	136500	0.00297227775153996
chrX	137000	0.00214356830734905
chrX	137500	9.60604028259756e-08
chrX	138000	0.902754482640602
chrX	138500	2.75384267605851
chrX	139000	0.00437172464866504
chrX	139500	0.0216073940227805
chrX	140000	6.59011176706846
chrX	140500	6.58932395964147
chrX	141000	0.00076358548601938
chrX	141500	0.000100091909486425
chrX	142000	2.77354288717111
chrX	142500	0.474094519798546
chrX	143000	8.52167180105174
chrX	143500	0.100204090769553
chrX	144000	0.00886823363214973
chrX	144500	0.0902833745007309
chrX	145000	0.0102232517321808
chrX	145500	6.85123400166642
chrX	146000	0.000338804487564217
chrX	146500	0.241064149071222
chrX	147000	2.57421838756403
chrX	147500	0.065970000211646
chrX	148000	0.000903850849804555
chrX	148500	0.92788389809232
chrX	149000	0.0367520652963397
chrX	149500	0.00306062031476093
chrX	150000	6.4821386091393
chrX	150500	0.95900937194999
chrX	151000	0.216155730759884
chrX	151500	1.63857941107088e-14
chrX	152000	0.000624397827226003
chrX	152500	0.000293641802696024
chrX	153000	0.0854750485569792
chrX	153500	4.14806256557573e-07
chrX	154000	1.49242795956946
chrX	154500	0.0617698303256562
chrX	155000	0.720771731631064
chrX	155500	0.0407514941390894
chrX	156000	2.5718647781784e-06
chrX	156500	0.10802041361633
chrX	157000	9.00697315035949
chrX	157500	23.9110619324384
chrX	158000	0.0288266258413631
chrX	158500	0.591002407157697
chrX	159000	0.170718635641545
chrX	159500	0.0314968298744097
chrX	160000	0.0299732625426121
chrX	160500	0.337994791740874
chrX	161000	0.000501545490379273
chrX	161500	0.178187874750799
chrX	162000	0.186476309226441
chrX	162500	0.0589479517489361
chrX	163000	1.52554065651452e-11
chrX	163500	0.000333512183534659
chrX	164000	0.0135188800235681
chrX	164500	0.00200926986939121
chrX	165000	0.000714623948329024
chrX	165500	7.62432358278147e-06
chrX	166000	0.00120371555296346
chrX	166500	3.90666794615589e-05
chrX	167000	0.0392475048666315
chrX	167500	0.00530993652097463
chrX	168000	0.131770247677113
chrX	168500	4.04428803451451e-09
chrX	169000	1.07333265012681e-08
chrX	169500	0.109531774719606
chrX	170000	1.62287906530963
chrX	170500	0.03722552102958
chrX	171000	1.1686395221576
chrX	171500	0.00442220872945556
chrX	172000	1.29851384450654
chrX	172500	3.5678298087726e-07
chrX	173000	2.88051059071125e-09
chrX	173500	0.00093489982392543
chrX	174000	0.047200616306307
chrX	174500	6.19333443274215e-07
chrX	175000	0.00313246008195686
chrX	175500	4.08972366913402
chrX	176000	0.372813015857891
chrX	176500	13.4074977826893
chrX	177000	0.128996980964476
chrX	177500	5.13563392304634e-09
chrX	178000	0.123671049546535
chrX	178500	1.86798854484893
chrX	179000	0.0603943239287479
chrX	179500	0.0420668898293334
chrX	180000	1.01729395992779e-06
chrX	180500	7.8671546766498e-05
chrX	181000	2.54512595766787
chrX	181500	6.65495819278025e-08
chrX	182000	1.37448986878326
chrX	182500	3.39281239717132
chrX	183000	2.31994302014689e-10
chrX	183500	0.0388790208280619
chrX	184000	4.81976493644712e-09
chrX	184500	0.00832967474097807
chrX	185000	0.554652990983607
chrX	185500	0.00326853510853859
chrX	186000	0.131161888235373
chrX	186500	1.85308193279164
chrX	187000	0.485090558885663
chrX	187500	0.0120699548622216
chrX	188000	1.84715236935599
chrX	188500	12.8561749201686
chrX	189000	1.59215929096907e-05
chrX	189500	3.61331463842943
chrX	190000	1.57776642232497e-16
chrX	190500	1.28095569784882
chrX	191000	0.10093904623094
chrX	191500	0.0176014818025009
chrX	192000	0.0465866392013908
chrX	192500	1.21063686521417
chrX	193000	1.77194732748774
chrX	193500	2.3023780552097
chrX	194000	0.0164726058908646
chrX	194500	4.14153170848473e-13
chrX	195000	3.31317660278012e-06
chrX	195500	0.0145237677617517
chrX	196000	0.000224592637176161
chrX	196500	0.44960625785336
chrX	197000	4.55027610094696e-05
chrX	197500	0.0147650741380644
chrX	198000	0.912572197164378
chrX	198500	0.00541842200865382
chrX	199000	0.741539442818844
chrX	199500	7.30371947823853e-08
chrX	2e+05	0.00136555486184988
chrX	200500	0.00104748702032535
chrX	201000	6.12123830475613
chrX	201500	1.51059077577227
chrX	202000	0.000661885128384131
chrX	202500	0.0017800624387957
chrX	203000	1.80137500193972e-17
chrX	203500	4.1588805069527e-05
chrX	204000	4.49963964040872
chrX	204500	6.31537569865388e-06
chrX	205000	0.401318661905004
chrX	205500	0.132047562713039
chrX	206000	2.20161764258222e-12
chrX	206500	0.107145196682888
chrX	207000	3.3812327031065e-06
chrX	207500	3.61084557852623e-06
chrX	208000	7.61383373778727e-08
chrX	208500	0.000996804466738501
chrX	209000	3.78639649394316e-05
chrX	209500	0.000339782698717978
chrX	210000	0.743115338091046
chrX	210500	3.69127620997238e-15
chrX	211000	8.54930986823645e-13
chrX	211500	0.910323436848577
chrX	212000	0.748929541948465
chrX	212500	0.0808158706517572
chrX	213000	6.64094761554585e-09
chrX	213500	0.717084134380824
chrX	214000	1.506126102258e-08
chrX	214500	0.131794059367877
chrX	215000	0.0226441501774445
chrX	215500	0.0326162917899722
chrX	216000	3.40028036521965e-06
chrX	216500	2.02330745510955
chrX	217000	0.102944130637659
chrX	217500	0.0913584146210876
chrX	218000	3.64905180399448e-10
chrX	218500	0.28135358177527
chrX	219000	1.91866168585968e-18
chrX	219500	3.73403581084925e-29
chrX	220000	0.015146177436559
chrX	220500	1.27490733784595e-14
chrX	221000	6.69374039654509e-07
chrX	221500	4.23845022224216e-11
chrX	222000	0.0193391408808613
chrX	222500	0.0781465909571227
chrX	223000	2.96356141858652e-11
chrX	223500	0.187796083239721
chrX	224000	6.01842987768511
chrX	224500	6.12107590724414e-05
chrX	225000	0.00293044938467388
chrX	225500	3.1476343289795
chrX	226000	0.462418576706385
chrX	226500	0.120901515136379
chrX	227000	0.141430280446467
chrX	227500	0.0176944255292946
chrX	228000	5.45639990350031e-07
chrX	228500	1.41082583585325e-07
chrX	229000	5.0508836102842
chrX	229500	11.0456596120995
chrX	230000	5.58192178589055
chrX	230500	0.0031977043831588
chrX	231000	0.849619845847747
chrX	231500	0.172165615981955
chrX	232000	0.0398587014484525
chrX	232500	0.0172092600486174
chrX	233000	0.00166490515152841
chrX	233500	2.52915930137624
chrX	234000	8.343034894877e-05
chrX	234500	8.65930830463025e-07
chrX	235000	1.62395630913515
chrX	235500	1.10687991740116
chrX	236000	0.000103610958606517
chrX	236500	8.42165084249001e-05
chrX	237000	10.5545208649722
chrX	237500	1.84268167975458e-06
chrX	238000	1.136036217249e-06
chrX	238500	0.00040731965841861
chrX	239000	0.00331200891864496
chrX	239500	3.42055601894651
chrX	240000	0.273656629143416
chrX	240500	0.000151570832093356
chrX	241000	0.0422480432281277
chrX	241500	0.460116881079623
chrX	242000	0.152679213159211
chrX	242500	0.00443754769471832
chrX	243000	0.000364629626738688
chrX	243500	1.57285422033168e-16
chrX	244000	0.00428279600633669
chrX	244500	0.0433269269797842
chrX	245000	1.2332851593647e-07
chrX	245500	2.2415468003512e-08
chrX	246000	2.57304359238777e-09
chrX	246500	6.31095327438428
chrX	247000	2.96071264123215
chrX	247500	0.0189875774460212
chrX	248000	0.000126680317454392
chrX	248500	0.00989269529628941
chrX	249000	2.21365179328232
chrX	249500	0.0488826258583469
chrX	250000	0.0149421927005613
chrX	250500	1.54732478012727e-06
chrX	251000	0.000814539274467456
chrX	251500	11.7981875534149
chrX	252000	3.56573303839462e-08
chrX	252500	2.25474568033277e-08
chrX	253000	1.901825475535
chrX	253500	7.01608619257502e-06
