Chromosome	Position_bp	Rate
chrX	0	0.00535165582232987
chrX	500	0.410797326490704
chrX	1000	0.452501301369921
chrX	1500	0.000102091542644806
chrX	2000	1.70499740173183e-05
chrX	2500	0.911924468264163
chrX	3000	0.0371195230521437
chrX	3500	0.000100341676533549
chrX	4000	0.226152619021554
chrX	4500	0.0636999491054431
chrX	5000	0.00131826211147159
chrX	5500	0.0238659042658472
chrX	6000	0.0679920669295226
chrX	6500	0.0668449012239499
chrX	7000	0.0193395785461692
chrX	7500	0.213493073926708
chrX	8000	0.000423067500145262
chrX	8500	2.30177517742504
chrX	9000	1.9731984898084
chrX	9500	0.768518648918445
chrX	10000	0.00689219566928738
chrX	10500	1.23096295944007e-05
chrX	11000	0.109840907363267
chrX	11500	3.04184360754349
chrX	12000	0.0283063364941698
chrX	12500	3.39917220450054
chrX	13000	6.38048424961446e-08
chrX	13500	0.07829610286641
chrX	14000	2.10176183764147e-09
chrX	14500	0.0629410187008948
chrX	15000	9.21940744615395e-06
chrX	15500	0.0268733683382385
chrX	16000	2.55634663474067e-07
chrX	16500	2.18839599513768e-07
chrX	17000	0.0927256951527302
chrX	17500	0.000173139614235509
chrX	18000	0.0297052278163938
chrX	18500	1.98101804920002
chrX	19000	13.6731009935704
chrX	19500	0.0705216461567202
chrX	20000	0.0618351476409907
chrX	20500	0.0582626127183087
chrX	21000	0.0655990358522712
chrX	21500	0.553334585295062
chrX	22000	0.0166754373330765
chrX	22500	0.00217638130199797
chrX	23000	0.0532158668783114
chrX	23500	0.0283553441552696
chrX	24000	0.000142981623149752
chrX	24500	0.240640710534575
chrX	25000	12.8438257299258
chrX	25500	0.48342626581
chrX	26000	8.95215720072605e-08
chrX	26500	7.258050784197e-12
chrX	27000	1.27693921418917
chrX	27500	4.8805292301392
chrX	28000	0.000931008721740505
chrX	28500	3.12159806848216e-07
chrX	29000	0.35180462023007
chrX	29500	0.347611100532003
chrX	30000	0.000273721442066897
chrX	30500	0.0568517249271946
chrX	31000	0.0368059678066227
chrX	31500	0.00320664908268975
chrX	32000	0.00259838298933963
chrX	32500	0.00116896233338687
chrX	33000	1.81841353824957e-11
chrX	33500	0.000126296034243328
chrX	34000	0.0015246432552213
chrX	34500	1.30754968504884e-07
chrX	35000	0.00440636013733554
chrX	35500	0.00452700052643315
chrX	36000	0.437860129069418
chrX	36500	0.191177578794572
chrX	37000	0.735096726186442
chrX	37500	5.08807313568996e-14
chrX	38000	9.45068580274608e-09
chrX	38500	0.440592507622807
chrX	39000	0.170483749802647
chrX	39500	6.69006709961204e-06
chrX	40000	0.00175311512130343
chrX	40500	3.87715813326812e-06
chrX	41000	0.00783393427569542
chrX	41500	0.000538443154592916
chrX	42000	1.64579094900148e-07
chrX	42500	3.19557576171733
chrX	43000	0.801507861445826
chrX	43500	3.56160619149325e-05
chrX	44000	0.0604044589692916
chrX	44500	0.0115981430017602
chrX	45000	2.04022883334918e-05
chrX	45500	0.00311973910912183
chrX	46000	0.370332052485238
chrX	46500	0.606859157311594
chrX	47000	2.8698925781217
chrX	47500	0.0357973542712915
chrX	48000	0.177016602958602
chrX	48500	0.000736779855263545
chrX	49000	7.29406677267999e-06
chrX	49500	2.29449423405119e-10
chrX	50000	1.4662688076758
chrX	50500	0.239299473896252
chrX	51000	3.60624290910989
chrX	51500	0.203614004835737
chrX	52000	0.670559130065293
chrX	52500	0.0393059090880938
chrX	53000	0.286506252250662
chrX	53500	0.540840853548604
chrX	54000	9.73368635443259
chrX	54500	0.00785186684322171
chrX	55000	2.64393362989095e-11
chrX	55500	0.0513930949787486
chrX	56000	1.36029940647816e-05
chrX	56500	5.97038294011532
chrX	57000	0.0218033285810377
chrX	57500	0.0406280558804006
chrX	58000	1.62588649116814
chrX	58500	0.0214569261642981
chrX	59000	1.13149858360718e-05
chrX	59500	0.47836169990867
chrX	60000	2.09550144237839
chrX	60500	3.12636053150977
chrX	61000	9.59443334215108e-06
chrX	61500	0.000847515404563125
chrX	62000	0.000165238808817839
chrX	62500	15.8878021597154
chrX	63000	0.0364184028840615
chrX	63500	0.0164180102159228
chrX	64000	6.6909238258196e-05
chrX	64500	0.0356913772703789
chrX	65000	1.456363873046
chrX	65500	0.0360037495513722
chrX	66000	0.0372399871608308
chrX	66500	0.321671629788646
chrX	67000	0.0161875375467017
chrX	67500	0.958905267516274
chrX	68000	1.61847139214954
chrX	68500	0.147442313368669
chrX	69000	0.592920766874034
chrX	69500	0.0098241313387861
chrX	70000	0.537736916864302
chrX	70500	0.000114455661465018
chrX	71000	0.282267672937313
chrX	71500	0.000742438522463835
chrX	72000	1.41079427254256e-05
chrX	72500	10.4492759028592
chrX	73000	0.00246397172328571
chrX	73500	6.31852757291648
chrX	74000	2.6039786869397e-21
chrX	74500	1.4319323264592e-14
chrX	75000	0.0588686256147722
chrX	75500	5.64177105699374
chrX	76000	0.000559765947874784
chrX	76500	0.18017873149757
chrX	77000	0.000283018326843746
chrX	77500	0.0197783087393803
chrX	78000	0.428025173315866
chrX	78500	2.49742667210614e-07
chrX	79000	3.45825945085447e-05
chrX	79500	0.000171399790923475
chrX	80000	0.180599844557029
chrX	80500	0.231267958610544
chrX	81000	13.6348667923342
chrX	81500	1.03223598170565e-07
chrX	82000	0.00169255305415806
chrX	82500	0.100835474093321
chrX	83000	0.00668007003859292
chrX	83500	2.59526277539839
chrX	84000	0.000532572755899913
chrX	84500	4.69189255125873
chrX	85000	0.000420900806017868
chrX	85500	1.94520818517458
chrX	86000	0.229533269616513
chrX	86500	0.0181556643370878
chrX	87000	2.90980798470855
chrX	87500	0.00881027282704534
chrX	88000	0.0751510435509336
chrX	88500	2.34547090118297
chrX	89000	0.140576049655956
chrX	89500	0.0226514906513019
chrX	90000	0.419485732473261
chrX	90500	1.20059285983515
chrX	91000	0.109892517131369
chrX	91500	2.82029532780526e-07
chrX	92000	0.315200722555704
chrX	92500	7.10942668298198e-07
chrX	93000	0.0164242218998323
chrX	93500	3.26508184168872e-08
chrX	94000	1.35379880581791e-06
chrX	94500	0.151909251894047
chrX	95000	0.00212335837205431
chrX	95500	0.00144144162003329
chrX	96000	1.59889983674183
chrX	96500	0.821952298269186
chrX	97000	0.000295413030614038
chrX	97500	0.000599182114514191
chrX	98000	0.000787819126926283
chrX	98500	0.343313566082201
chrX	99000	1.84639638568788
chrX	99500	0.0156629787322796
chrX	1e+05	0.0863835293083664
chrX	100500	3.7277490751059e-12
chrX	101000	0.000570505141891029
chrX	101500	0.885109852748749
